samples,frequencies,BPM
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
-1.01E-06,0,
0,0,
0,0,
-7.85E-07,0,
6.27E-05,0,
-7.32E-04,4,
0.04815584,4,
-0.02111693,4,
-0.003758711,5,
-0.09956315,5,
0.14649022,5,
-0.022138596,5,
-0.093677744,4,
0.14912987,4,
-0.116676666,4,
-0.03823359,4,
0.12454527,4,
-0.10264251,4,
-0.046638153,4,
0.066728815,4,
-0.05280629,4,
0.008905747,4,
0.011942022,4,
-0.022325853,4,
0.001498615,4,
-0.045201246,4,
0.06663917,4,
-0.001115687,4,
-0.09227057,4,
0.11081146,4,
-0.0446618,4,
-0.033691294,4,
0.1521767,4,
-0.084269464,4,
-0.029284084,4,
0.1094504,4,
-0.07204606,4,
0.052268647,4,
0.046794217,4,
-0.060288373,4,
0.048073713,4,
-0.016092973,4,
-0.009765513,4,
0.093426764,4,
-0.10082267,4,
0.0289494,4,
0.047341853,4,
-0.089881115,4,
0.06897534,4,
-0.017703898,4,
-0.04777011,4,
0.03953597,4,
-0.038564347,4,
-0.030842276,4,
0.037377864,4,
-0.07232161,4,
0.048593186,4,
-0.01506839,4,
-0.062524796,4,
0.05853036,4,
-0.055954542,4,
-0.01836642,4,
0.05130577,4,
-0.060168657,4,
0.006927041,4,
0.059869766,4,
-0.053356506,4,
0.014575622,4,
0.044373456,4,
-0.045284607,4,
0.02054293,4,
0.038436443,4,
0.01743182,4,
-0.024479024,4,
0.04695926,4,
0.023380503,4,
-0.032092374,4,
-0.014831094,4,
0.081055924,4,
-0.044251498,4,
-0.01797115,5,
0.076838434,5,
-0.107314505,5,
0.025710948,6,
0.08086878,6,
-0.11969477,6,
0.024770625,6,
0.038010318,6,
-0.056573644,6,
0.042810887,6,
-0.013493145,6,
-0.014950472,5,
0.008726008,5,
0.022115258,5,
0.030537324,5,
-0.04753281,5,
0.07240138,5,
-0.011202419,5,
-0.1137527,4,
0.0324035,4,
-0.00155505,4,
0.004928477,4,
-1.67E-04,5,
0.01055235,5,
-0.005173739,5,
8.05E-04,5,
-5.17E-04,5,
-4.98E-04,5,
6.92E-05,5,
-9.29E-05,5,
-3.19E-05,3,
5.05E-06,3,
-1.05E-05,3,
4.26E-06,0,
8.64E-06,0,
-5.16E-06,0,
-5.61E-06,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,6,
0,6,
0,6,
-2.13E-06,6,
-1.45E-05,11,
-3.85E-05,11,
-0.010031869,11,
0.022633834,11,
0.022528144,4,
-0.044039447,4,
