samples,frequencies,BPM
3.14E-04,2,
-2.27E-04,8,
1.81E-04,8,
-2.38E-04,8,
-4.20E-04,8,
2.70E-04,14,
2.38E-04,14,
2.67E-04,14,
-1.03E-04,14,
-1.14E-04,1,
-3.05E-04,1,
3.13E-05,1,
6.46E-04,2,
5.51E-05,2,
1.90E-04,2,
-2.07E-04,2,
-5.87E-05,2,
-3.95E-04,2,
-2.88E-04,2,
5.23E-05,2,
-4.64E-04,0,
7.34E-04,0,
2.78E-04,0,
-1.80E-04,0,
4.22E-04,1,
-1.01E-05,1,
4.54E-04,1,
-2.00E-04,0,
-2.54E-04,0,
-1.69E-04,0,
-5.41E-04,0,
-2.38E-04,0,
-8.06E-04,0,
7.89E-04,0,
-5.72E-05,0,
7.92E-04,3,
2.22E-04,3,
-4.68E-04,3,
-3.07E-04,3,
1.66E-04,1,
5.96E-04,1,
2.37E-04,1,
-5.73E-04,2,
2.49E-04,2,
3.42E-04,2,
-3.42E-04,2,
2.35E-04,0,
-1.89E-04,0,
3.23E-04,0,
-7.66E-04,0,
-8.27E-04,1,
-9.63E-04,1,
0.001789766,1,
0.001076418,1,
-2.66E-04,8,
-7.47E-04,8,
-3.59E-04,8,
7.58E-05,0,
-3.73E-04,0,
5.46E-04,0,
9.16E-04,0,
1.19E-05,1,
2.25E-04,1,
-3.06E-04,1,
-5.25E-04,1,
6.23E-04,1,
1.14E-04,1,
1.12E-04,1,
-9.47E-04,1,
-6.42E-04,1,
6.26E-05,1,
-8.68E-04,1,
4.53E-04,0,
2.74E-04,0,
1.11E-05,0,
3.05E-04,0,
2.37E-05,0,
5.57E-04,0,
3.91E-04,0,
2.91E-04,0,
2.78E-04,0,
-1.13E-04,0,
-2.24E-04,0,
-9.07E-04,0,
-2.61E-04,2,
-1.89E-04,2,
7.52E-05,2,
-1.13E-04,0,
-2.04E-04,0,
5.03E-04,0,
-7.48E-05,0,
5.49E-04,1,
2.65E-04,1,
2.45E-05,1,
1.88E-05,1,
-0.001170102,8,
3.24E-04,8,
4.32E-04,8,
1.80E-04,8,
4.72E-04,8,
-6.16E-04,8,
4.53E-05,8,
-1.67E-04,2,
-1.54E-04,2,
1.67E-04,2,
-6.87E-04,2,
-2.69E-06,0,
-1.48E-04,0,
2.85E-04,0,
1.62E-05,0,
3.03E-04,3,
5.48E-04,3,
-1.50E-04,3,
4.31E-04,3,
2.96E-04,3,
-0.001317754,3,
0.001069574,3,
-0.001220142,0,
7.18E-04,0,
1.14E-04,0,
-0.001225528,0,
-0.001009324,0,
-4.99E-04,0,
-7.93E-05,0,
0.001174702,0,
2.35E-04,0,
1.46E-04,0,
9.29E-05,0,
5.96E-05,0,
3.05E-05,0,
2.24E-05,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
