samples,frequencies,BPM
-1.12E-04,3,
-0.002933278,3,
1.17E-04,3,
0.004714966,3,
9.58E-04,3,
-0.001361847,3,
-0.001183005,3,
-0.001771366,3,
0.005477456,3,
-0.016584508,3,
-0.003433901,3,
0.10186543,3,
0.10469257,3,
-0.22805853,3,
-0.16527198,3,
0.07121344,3,
0.20425348,3,
0.108968176,3,
-0.19046672,3,
-0.08325958,3,
-0.0197626,3,
0.12946454,3,
0.118520625,3,
-0.12185804,3,
-0.05947876,3,
-0.062736735,3,
0.08674958,3,
0.12897784,3,
-0.06117428,3,
-0.049434885,3,
-0.10382147,3,
0.040394276,3,
0.14514475,3,
-3.05E-04,3,
-0.031605214,3,
-0.14084603,3,
-0.008062474,3,
0.13030288,3,
0.053953506,3,
-0.005049313,3,
-0.11511388,3,
-0.009946262,3,
0.018163344,3,
0.023414388,3,
0.048450246,3,
-0.03775002,3,
-7.45E-05,3,
-0.014858246,3,
-7.20E-05,4,
0.015712962,4,
-0.00350436,4,
0.001853718,4,
-0.00785693,4,
-0.01610206,4,
0.023269877,4,
0.034350228,3,
0.019042071,3,
-0.12357308,3,
-0.015563516,3,
0.0888553,3,
0.038559634,3,
0.001568289,3,
-0.058357913,3,
-0.005558014,3,
0.011451946,3,
0.006994809,3,
0.016157039,3,
-0.015776467,3,
-0.004867329,3,
-0.003769594,3,
0.003475975,5,
0.01073568,5,
-0.00554298,5,
0.001807045,5,
-8.81E-04,4,
-0.005832448,4,
-0.010658713,4,
-2.52E-04,4,
-0.099386774,3,
0.02273784,3,
0.23755398,3,
0.05716548,3,
-0.23817915,3,
-0.10608023,3,
0.029974544,3,
0.16776612,3,
0.09626411,3,
-0.15004349,3,
-0.08527128,3,
-0.02517184,3,
0.120231405,3,
0.11402377,3,
-0.095500946,3,
-0.07692315,3,
-0.064139195,3,
0.08867399,3,
0.13026091,3,
-0.048848543,3,
-0.0768657,3,
-0.09794774,3,
0.061785754,3,
0.14744702,3,
-0.009428361,3,
-0.075660706,3,
-0.12539807,3,
0.035271365,3,
0.16093759,3,
0.025017906,3,
-0.073241964,3,
-0.14752153,3,
0.011144077,3,
0.1698458,3,
0.05599639,3,
-0.068239324,3,
-0.1675341,3,
-0.01028218,3,
0.17594191,3,
0.08204247,3,
-0.054584503,3,
-0.13265407,0,
0.03873623,0,
0.00982969,0,
0.001641217,0,
0.001104467,0,
7.40E-04,0,
4.95E-04,0,
3.22E-04,0,
2.11E-04,0,
1.34E-04,0,
0,0,
