samples,frequencies,BPM
-0.004791058,0,
-0.003871162,0,
-0.003027223,0,
-8.18E-05,0,
0.002484427,0,
0.0041313,0,
0.004536969,304,
0.004940453,304,
0.004921968,304,
0.00430523,362,
0.002968742,362,
0.002191518,273,
-3.37E-04,273,
-5.11E-04,273,
-5.74E-04,370,
-2.79E-04,370,
-7.58E-04,370,
-8.34E-05,0,
-0.002123459,0,
-0.00495625,0,
-0.007232968,0,
-0.007819961,0,
-0.003446839,0,
0.004060048,159,
0.011456191,159,
0.016070966,354,
0.024724111,354,
-0.007388581,354,
-0.02589776,0,
-0.015116788,0,
-0.013580826,0,
-0.020308305,0,
-0.018547999,0,
-0.012556908,0,
-0.003891999,0,
0.003255768,0,
0.00878876,0,
0.010589061,0,
0.009401296,0,
0.007283887,0,
0.005374858,0,
0.005061784,0,
0.003321643,0,
0.003223167,0,
0.00351994,0,
0.003634213,279,
0.004517811,279,
0.004320019,279,
0.00395821,282,
0.003726976,282,
0.002507113,282,
0.00313427,317,
0.001654772,317,
0.002110855,317,
0.002587272,352,
0.00173241,352,
0.001440174,160,
9.64E-04,160,
8.23E-04,160,
5.82E-04,234,
7.62E-04,234,
8.95E-04,234,
6.52E-04,239,
-4.74E-05,239,
-0.00162133,239,
-0.004716109,338,
-0.008459889,338,
-0.013191458,338,
-0.007732912,388,
-0.00248157,388,
-0.002201601,0,
-0.001513947,0,
-0.001351949,0,
-0.001888527,0,
-0.002362256,0,
-0.002753472,0,
-0.001673761,0,
-0.001082567,0,
-2.42E-04,0,
5.51E-04,0,
0.001760306,0,
0.0026718,0,
0.00238595,0,
0.003216781,0,
0.004835927,0,
0.006284336,275,
0.004966836,275,
0.006642615,275,
0.005549964,275,
0.005472326,275,
0.003514563,282,
4.49E-04,282,
-0.001151971,282,
-0.002215045,0,
-0.004637798,0,
-0.00572776,0,
-0.005494508,0,
-0.004456138,0,
-0.003245013,0,
4.97E-05,158,
0.004380348,158,
0.007544698,300,
0.010942971,300,
0.009709832,300,
0.010976749,338,
-0.005132028,338,
-0.024476407,338,
-0.020768758,0,
-0.010146254,0,
-0.006434571,0,
-0.00534713,363,
-0.001660486,363,
0.00200364,363,
0.00424322,0,
0.006120824,0,
0.006942581,0,
0.005054222,0,
0.003049741,0,
0.00263483,0,
0.002264955,0,
0.003202833,0,
0.002519885,159,
0.00155075,159,
2.38E-04,159,
5.17E-04,255,
4.52E-04,255,
9.95E-04,255,
0.001428075,279,
0.002060273,279,
0.001425218,279,
9.41E-04,352,
7.33E-04,352,
-4.98E-04,0,
-0.003511538,0,
-0.005358221,0,
-0.005534336,1,
-0.003361471,1,
-9.50E-04,1,
0.001779296,276,
0.003796884,276,
0.004365392,276,
0.004238851,300,
4.51E-04,300,
-0.002353853,300,
-0.012395749,344,
-0.01164222,344,
-7.95E-04,0,
0.005340576,0,
0.004452777,0,
0.002599876,0,
0.002135558,0,
0.001128949,0,
-3.59E-04,0,
1.24E-04,0,
-7.60E-04,0,
-0.001549238,0,
-6.09E-04,0,
-8.15E-04,0,
-3.17E-04,187,
-8.90E-04,187,
-3.70E-06,257,
0.002258738,257,
0.003326685,257,
0.003492549,255,
0.003042179,255,
0.0048692,255,
0.006556406,396,
0.004922472,396,
0.002654492,396,
5.45E-04,0,
-0.002348644,0,
-0.004412109,0,
-0.005701376,0,
-0.007025933,0,
-0.00907982,0,
-0.007461178,0,
-0.005401914,0,
-0.003068899,0,
0.001422193,0,
0.010541168,0,
0.0228376,364,
0.024492372,364,
0.020420393,364,
-0.009314919,0,
-0.039948616,0,
-0.027134093,0,
-0.020386111,0,
-0.015276098,0,
-0.006392391,0,
-0.002124131,0,
0.002144633,0,
0.00566743,0,
0.007818953,0,
0.009347521,0,
0.008634156,0,
0.006943253,0,
0.00672227,0,
0.006272236,234,
0.004651242,234,
0.002625251,234,
0.002828422,314,
0.002459051,314,
8.76E-04,314,
5.78E-04,277,
0.001088785,277,
5.55E-04,277,
7.52E-04,277,
0.001517308,277,
0.001213477,348,
9.24E-04,348,
2.26E-04,348,
2.26E-04,348,
-3.74E-04,348,
-0.00162822,348,
-0.001692919,271,
-0.001514788,271,
8.87E-04,271,
6.07E-04,300,
-1.81E-04,300,
-0.001737116,300,
-0.004418831,279,
-0.007478151,279,
-0.010230446,232,
-0.005571979,232,
0.001153652,232,
0.002249663,344,
0.001281873,344,
0.001282545,344,
0.001658805,318,
5.92E-04,318,
-8.76E-04,318,
-6.30E-04,0,
-9.80E-04,0,
-8.49E-04,0,
-0.001204739,0,
-0.001328254,0,
3.48E-05,186,
0.001015852,186,
0.003049573,186,
0.004775598,274,
0.004166759,274,
0.004140039,274,
8.65E-04,268,
0.001538987,268,
0.001568395,268,
2.65E-04,362,
6.26E-04,362,
0.001942471,362,
0.001123403,0,
2.49E-04,0,
-0.002427122,0,
-0.005854468,0,
-0.007788368,0,
-0.00763578,1,
-0.005218741,1,
4.64E-04,1,
0.006877546,302,
0.01150879,302,
0.015424148,302,
0.016844997,345,
0.019432269,345,
-0.01594577,345,
-0.028333789,0,
-0.014691457,0,
-0.009960561,0,
-0.011349144,0,
-0.008582733,0,
-0.002844554,0,
0.001386735,0,
0.004428746,0,
0.006786968,0,
0.006989298,0,
0.007103235,0,
0.005776661,0,
0.005327468,0,
0.005638862,0,
0.004714092,317,
0.004556631,317,
0.002358727,317,
9.37E-04,318,
-6.68E-04,318,
-0.001534785,318,
-0.002043468,318,
-0.002983362,318,
-0.002904883,318,
-0.002744733,318,
-0.001347916,318,
-0.001036522,277,
-6.82E-04,277,
-3.16E-04,277,
-0.00201574,0,
-0.004240363,0,
-0.003895865,0,
-0.002042123,249,
-3.28E-04,249,
0.002508794,301,
0.004091809,301,
0.005497701,301,
0.004230617,346,
-0.003092257,346,
-0.009577579,346,
-0.007973557,340,
-0.001707875,340,
4.08E-04,340,
-3.54E-04,0,
-0.001992213,0,
-0.002032713,0,
-9.39E-04,0,
4.49E-04,0,
9.43E-04,0,
0.001405892,0,
0.001778119,0,
0.002298061,0,
0.002359231,0,
0.001978937,0,
0.001300862,314,
0.002205466,314,
0.002951769,314,
0.003168551,380,
0.003471711,380,
0.005038425,380,
0.004326068,274,
0.004949024,274,
0.003049237,274,
0.00121835,396,
-5.56E-04,396,
-0.002310665,0,
-0.004135334,0,
-0.006126034,0,
-0.007447902,0,
-0.008187147,0,
-0.008271339,0,
-0.006350882,0,
0.001822484,0,
0.006365167,0,
0.003778399,0,
0.002240084,0,
0.001324221,0,
7.77E-04,0,
4.52E-04,0,
2.53E-04,0,
1.43E-04,0,
6.89E-05,0,
2.91E-05,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
